Timestamp_ns,Label,Temp,CoreVolt,CacheMiss,CacheRef,PageFault,BranchMiss,FlipCount
1771611603569210966,Idle_Hot,80.592,1.2563,144188,36663695,972,694357,0
1771611603669767190,Idle_Hot,80.054,1.2563,164279,36680758,1154,682800,0
1771611603770640916,Idle_Hot,79.516,1.2563,172059,39490327,1313,693636,0
1771611603874055284,Idle_Hot,79.516,1.2563,161233,42357621,1018,693783,0
1771611603978238093,Idle_Hot,79.516,1.2563,162913,41497229,1016,728157,0
1771611604079201091,Idle_Hot,79.516,1.2563,179345,38632799,1086,818855,0
1771611604181739652,Idle_Hot,80.054,1.2563,191132,37669122,1204,739435,0
1771611604285765930,Idle_Hot,79.516,1.2563,172424,42393933,1316,698597,0
1771611604389749394,Idle_Hot,79.516,1.2563,160820,42784754,1019,717961,0
1771611604494207810,Idle_Hot,79.516,1.2563,162620,39517571,1016,787398,0
1771611604597789398,Idle_Hot,79.516,1.2563,192917,38101028,1203,778087,0
1771611604701718539,Idle_Hot,78.978,1.2563,180414,42461998,1319,716439,0
1771611604805715702,Idle_Hot,78.978,1.2563,160351,42739907,1012,717280,0
1771611604910797194,Idle_Hot,79.516,1.2563,162112,39586028,1020,783010,0
1771611605017616813,Idle_Hot,79.516,1.2563,185273,38063524,1202,769254,0
1771611605121950520,Idle_Hot,78.978,1.2563,200867,45655008,1382,737918,0
1771611605226071205,Idle_Hot,78.44,1.2563,194022,42113641,1017,790812,0
1771611605328808705,Idle_Hot,79.516,1.2563,161025,38780601,1020,799320,0
1771611605429209736,Idle_Hot,78.44,1.2563,194428,37929484,1279,749814,0
1771611605529992904,Idle_Hot,78.44,1.2563,166317,40897061,1236,689085,0
1771611605637752045,Idle_Hot,77.902,1.2563,165024,41750523,1017,700482,0
1771611605741510436,Idle_Hot,78.978,1.2563,169461,41692076,1014,799854,0
1771611605846299249,Idle_Hot,78.44,1.2563,161802,37585550,1024,757302,0
1771611605948439872,Idle_Hot,78.44,1.2563,201822,39923794,1502,735816,0
1771611606049146968,Idle_Hot,78.44,1.2563,164527,43493368,1013,696087,0
1771611606149920744,Idle_Hot,78.44,1.2563,183199,40382819,1087,737248,0
1771611606251254782,Idle_Hot,78.44,1.2563,159734,38350072,1018,753383,0
1771611606352104078,Idle_Hot,78.44,1.2563,167171,37672924,1058,756572,0
1771611606452852437,Idle_Hot,78.44,1.2563,187639,37542542,1443,715562,0
1771611606557885190,Idle_Hot,78.44,1.2563,154768,42946295,1037,675001,0
1771611606662239450,Idle_Hot,78.44,1.2563,168353,42641854,1017,739720,0
1771611606764266668,Idle_Hot,78.44,1.2563,163335,38847618,1016,805647,0
1771611606864704296,Idle_Hot,77.902,1.2563,183987,37722187,1201,741648,0
