Timestamp_ns,Label,Temp,CoreVolt,CacheMiss,CacheRef,PageFault,BranchMiss,FlipCount
1771609924594717201,Benign_Hot,81.668,1.2563,1033027,49784742,490,1320168,0
1771609924698326297,Benign_Hot,81.13,1.2563,970644,39537512,300,1814987,0
1771609924794569735,Benign_Hot,81.13,1.2563,941862,38717312,353,2266974,0
1771609924907741341,Benign_Hot,80.592,1.2563,988689,42272677,420,1196210,0
1771609925003624800,Benign_Hot,80.592,1.2563,837484,40981838,532,3244952,0
1771609925102974063,Benign_Hot,80.592,1.2563,910073,49503862,535,1218263,0
1771609925207920494,Benign_Hot,81.668,1.2563,1750567,50108144,539,1351208,0
1771609925305830884,Benign_Hot,81.13,1.2563,991581,47326860,533,1208780,0
1771609925419606895,Benign_Hot,80.592,1.2563,966438,38118246,603,1051234,0
1771609925507938427,Benign_Hot,81.13,1.2563,1877001,45787446,532,919698,0
1771609925610187934,Benign_Hot,81.13,1.2563,1166882,39408669,536,1065719,0
1771609925711649416,Benign_Hot,80.592,1.2563,1097395,39795124,534,1004795,0
1771609925819635302,Benign_Hot,81.13,1.2563,1071172,39895479,535,1119442,0
1771609925919977215,Benign_Hot,80.592,1.2563,1085465,44760417,429,1354413,0
1771609926027824455,Benign_Hot,81.13,1.2563,957682,39638302,372,2841702,0
1771609926124369895,Benign_Hot,80.592,1.2563,919211,44281077,495,1447469,0
1771609926224057178,Benign_Hot,80.592,1.2563,630139,40744056,394,3110748,0
1771609926320437731,Benign_Hot,80.592,1.2563,641122,43872946,499,1495027,0
1771609926423903174,Benign_Hot,80.592,1.2563,681824,50225707,599,1684578,0
1771609926523945332,Benign_Hot,80.592,1.2563,693986,47544283,535,1429614,0
1771609926622844954,Benign_Hot,81.13,1.2563,1854553,47109305,534,1352273,0
1771609926732183224,Benign_Hot,81.13,1.2563,1263936,44511586,534,1180772,0
1771609926832146480,Benign_Hot,80.592,1.2563,988054,40921946,536,1153679,0
1771609926932800945,Benign_Hot,81.13,1.2563,998924,43874355,532,1059140,0
1771609927040161196,Benign_Hot,81.13,1.2563,1008879,51465574,1023,1256363,0
1771609927138757471,Benign_Hot,81.13,1.2563,989718,49456183,759,1252903,0
1771609927242401463,Benign_Hot,80.592,1.2563,1072703,40885068,451,992996,0
1771609927340655362,Benign_Hot,80.592,1.2563,1110250,41984929,397,1044859,0
1771609927443895368,Benign_Hot,80.592,1.2563,1148064,42535869,600,1079359,0
1771609927542609448,Benign_Hot,80.592,1.2563,971828,43131206,534,1253289,0
1771609927642441065,Benign_Hot,80.592,1.2563,970593,43303377,531,1338477,0
1771609927752432489,Benign_Hot,80.592,1.2563,986213,45219429,535,1498073,0
1771609927852674186,Benign_Hot,80.592,1.2563,910241,46217733,537,3073411,0
1771609927953658859,Benign_Hot,80.592,1.2563,1031576,45536041,537,1691339,0
1771609928056328934,Benign_Hot,80.592,1.2563,844916,42669569,534,2934106,0
1771609928154396354,Benign_Hot,80.592,1.2563,852452,44961779,533,1186153,0
1771609928261957889,Benign_Hot,80.592,1.2563,1163651,41105802,537,1289581,0
1771609928363598219,Benign_Hot,80.592,1.2563,1668000,48019932,603,848468,0
1771609928471594988,Benign_Hot,81.13,1.2563,1159178,40480177,535,1232806,0
1771609928575724855,Benign_Hot,81.13,1.2563,1966188,43943620,536,811247,0
1771609928679558542,Benign_Hot,81.13,1.2563,1219248,47048081,532,1088965,0
1771609928773367521,Benign_Hot,80.592,1.2563,1105728,40094058,528,1037584,0
1771609928880281596,Benign_Hot,80.592,1.2563,942770,42475554,354,1968866,0
1771609928988156601,Benign_Hot,80.592,1.2563,965820,41417534,459,2375062,0
1771609929087558653,Benign_Hot,80.592,1.2563,686248,44567275,491,2563921,0
1771609929192144553,Benign_Hot,80.592,1.2563,650593,42335169,492,2148338,0
1771609929300757969,Benign_Hot,80.592,1.2563,690250,49359598,400,1318182,0
1771609929397350812,Benign_Hot,80.592,1.2563,1501150,48762418,600,1571279,0
1771609929496158572,Benign_Hot,80.054,1.2563,755444,49731846,538,1577721,0
1771609929599819996,Benign_Hot,81.13,1.2563,667116,45787929,537,1479708,0
1771609929703558395,Benign_Hot,80.592,1.2563,794933,44992978,533,1630767,0
1771609929804742783,Benign_Hot,80.592,1.2563,1577862,52097937,1020,1289236,0
1771609929911563338,Benign_Hot,81.13,1.2563,933345,56639403,1020,1434858,0
1771609930012656009,Benign_Hot,80.592,1.2563,1006450,44027364,536,1102037,0
1771609930115648379,Benign_Hot,80.592,1.2563,973215,44135901,538,1391380,0
1771609930214074569,Benign_Hot,80.054,1.2563,967558,42360442,534,1389158,0
1771609930323688618,Benign_Hot,80.592,1.2563,1088025,41262943,368,1142266,0
1771609930424339776,Benign_Hot,80.592,1.2563,1293876,42717382,469,999493,0
1771609930531602198,Benign_Hot,81.13,1.2563,1157814,55437133,1000,1151806,0
1771609930635590653,Benign_Hot,80.592,1.2563,1193034,50234364,856,959144,0
1771609930736578874,Benign_Hot,81.13,1.2563,1259858,45389935,533,1040221,0
1771609930843563813,Benign_Hot,81.668,1.2563,1184186,41275483,530,999016,0
1771609930947550445,Benign_Hot,81.13,1.2563,1190007,39093519,534,1120375,0
1771609931054881648,Benign_Hot,80.592,1.2563,1055350,51154697,719,2610105,0
1771609931155545690,Benign_Hot,81.13,1.2563,1008734,56708492,842,2045005,0
1771609931259593380,Benign_Hot,80.592,1.2563,831546,42616769,533,3214304,0
1771609931363562740,Benign_Hot,80.592,1.2563,844075,46759418,540,1601467,0
1771609931467685372,Benign_Hot,80.592,1.2563,934201,50667703,604,2769846,0
1771609931571749727,Benign_Hot,81.13,1.2563,1560924,48749831,533,1547810,0
1771609931670310825,Benign_Hot,80.592,1.2563,1912712,49684153,532,875141,0
1771609931774325548,Benign_Hot,80.592,1.2563,833613,43549743,534,1321806,0
1771609931883706764,Benign_Hot,80.592,1.2563,876093,49308592,534,1250341,0
1771609931987713518,Benign_Hot,81.668,1.2563,820371,43857954,534,1403279,0
1771609932087740958,Benign_Hot,80.592,1.2563,1515371,46449113,533,1159498,0
1771609932190124863,Benign_Hot,80.592,1.2563,1084131,53892813,1023,1214471,0
1771609932289625455,Benign_Hot,80.592,1.2563,815438,47460972,537,1470337,0
1771609932389921364,Benign_Hot,80.592,1.2563,829228,42521467,604,1318208,0
1771609932491907376,Benign_Hot,81.668,1.2563,795175,43382859,536,1451501,0
1771609932593987862,Benign_Hot,80.592,1.2563,1000956,41965950,534,1241283,0
1771609932699542301,Benign_Hot,80.592,1.2563,773606,43172423,535,1531108,0
1771609932799560518,Benign_Hot,80.592,1.2563,820053,45328603,533,2857972,0
1771609932900923548,Benign_Hot,80.592,1.2563,911979,41937623,531,1712711,0
1771609933003644463,Benign_Hot,80.592,1.2563,1096458,40331398,535,962713,0
1771609933107586989,Benign_Hot,80.592,1.2563,1117839,40115353,539,1305088,0
1771609933211535713,Benign_Hot,80.592,1.2563,1116100,45351782,372,1133398,0
1771609933311885805,Benign_Hot,80.592,1.2563,983497,42989937,431,2062192,0
1771609933416291948,Benign_Hot,80.592,1.2563,1052096,43193800,521,2462134,0
1771609933524202406,Benign_Hot,80.592,1.2563,1432775,45621665,411,1105537,0
1771609933627584759,Benign_Hot,80.592,1.2563,1102168,48013799,517,1116155,0
1771609933727414727,Benign_Hot,80.592,1.2563,1873443,47935446,533,951571,0
1771609933827873459,Benign_Hot,80.592,1.2563,1046782,43091568,535,1106199,0
1771609933936977488,Benign_Hot,80.592,1.2563,941010,41118907,535,1119116,0
1771609934044668624,Benign_Hot,80.592,1.2563,1013646,43775991,535,1196747,0
1771609934143614762,Benign_Hot,80.054,1.2563,958146,45072159,535,1434334,0
1771609934248782284,Benign_Hot,81.13,1.2563,818416,40883790,535,3022763,0
1771609934353717634,Benign_Hot,80.592,1.2563,823630,46475632,534,1519362,0
1771609934457115839,Benign_Hot,80.592,1.2563,930345,57053106,1089,1430894,0
1771609934556151711,Benign_Hot,81.13,1.2563,960079,47218167,536,1665186,0
1771609934659822711,Benign_Hot,80.592,1.2563,1001801,48244282,539,1230448,0
1771609934763560218,Benign_Hot,80.592,1.2563,773318,40030754,532,3253008,0
1771609934871621935,Benign_Hot,81.13,1.2563,1624380,50078017,535,1305621,0
1771609934979572097,Benign_Hot,80.592,1.2563,1049921,50735967,538,1260485,0
1771609935079591999,Benign_Hot,80.592,1.2563,1066828,50204515,1014,1245546,0
1771609935183575240,Benign_Hot,81.13,1.2563,1790193,43312470,533,912294,0
1771609935291579584,Benign_Hot,80.592,1.2563,1319454,40312232,536,925689,0
1771609935395576522,Benign_Hot,80.592,1.2563,1123213,39747896,602,1078252,0
1771609935499678453,Benign_Hot,80.592,1.2563,1111312,41591654,534,1022029,0
1771609935600793072,Benign_Hot,80.592,1.2563,1041446,55585196,532,1229863,0
1771609935707550722,Benign_Hot,80.592,1.2563,1070642,52819041,1027,1175720,0
1771609935808536703,Benign_Hot,80.592,1.2563,1118040,45921713,532,1157065,0
1771609935915526162,Benign_Hot,81.13,1.2563,966963,42593991,536,2728670,0
1771609936013985370,Benign_Hot,80.592,1.2563,694262,44630017,532,2234164,0
1771609936123680981,Benign_Hot,80.592,1.2563,659198,39498778,536,3017479,0
1771609936224620892,Benign_Hot,80.592,1.2563,742125,56025982,534,1689300,0
1771609936324170473,Benign_Hot,80.592,1.2563,705934,43465009,537,1693880,0
1771609936427813079,Benign_Hot,81.13,1.2563,1702395,51561647,602,1123858,0
1771609936535606153,Benign_Hot,81.13,1.2563,1093668,45709474,536,1389595,0
1771609936640384938,Benign_Hot,81.13,1.2563,1651000,47146030,538,1130275,0
1771609936740799725,Benign_Hot,81.13,1.2563,1140159,48454770,538,1241566,0
1771609936843586447,Benign_Hot,81.13,1.2563,1032257,43598161,1019,1100691,0
1771609936948263259,Benign_Hot,80.592,1.2563,944916,41102438,233,1131365,0
1771609937051000073,Benign_Hot,81.13,1.2563,993150,43044206,521,1167145,0
1771609937153060925,Benign_Hot,81.13,1.2563,979349,44445430,541,1369800,0
1771609937260322906,Benign_Hot,80.592,1.2563,963846,44479350,468,1376187,0
1771609937355895990,Benign_Hot,81.13,1.2563,1009303,43081100,423,1244378,0
1771609937455617770,Benign_Hot,80.592,1.2563,1093954,41755637,607,1035519,0
1771609937571539049,Benign_Hot,80.592,1.2563,1127328,42154336,536,1147384,0
1771609937664887741,Benign_Hot,81.13,1.2563,1190575,45193497,534,1288582,0
1771609937767555169,Benign_Hot,80.592,1.2563,1024432,44485500,533,1869992,0
1771609937879592422,Benign_Hot,80.592,1.2563,1094792,38743554,535,3427589,0
1771609937983627992,Benign_Hot,81.668,1.2563,1214909,44621603,537,2008174,0
1771609938080940370,Benign_Hot,80.592,1.2563,1140661,44538529,538,1061470,0
1771609938180203399,Benign_Hot,81.13,1.2563,1102263,43131638,535,1294101,0
1771609938282072774,Benign_Hot,81.13,1.2563,1194713,52491304,531,825697,0
1771609938383839134,Benign_Hot,80.592,1.2563,1007270,42316978,600,1668098,0
