Timestamp_ns,Label,Temp,CoreVolt,CacheMiss,CacheRef,PageFault,BranchMiss,FlipCount
1771439151740961340,Benign_Normal,54.043,0.936,352727,36736427,19924,179061,0
1771439151840554334,Benign_Normal,54.53,0.936,347522,36877543,20003,145002,0
1771439151940919025,Benign_Normal,55.017,0.936,510797,32901489,17190,116012,0
1771439152041218864,Benign_Normal,54.53,0.936,1433212,7330567,0,6131,0
1771439152141675146,Benign_Normal,54.043,0.936,1428583,7291187,0,3542,0
1771439152242355667,Benign_Normal,55.017,0.936,1424004,10359636,0,116956,0
1771439152341945272,Benign_Normal,55.017,0.936,1317808,6738764,0,5249,0
1771439152443654357,Benign_Normal,56.478,0.936,1432015,7310367,0,4029,0
1771439152542508729,Benign_Normal,55.991,0.936,1277403,6527951,0,3465,0
1771439152645052194,Benign_Normal,55.504,0.936,1296973,6624254,0,3786,0
1771439152743551014,Benign_Normal,55.017,0.936,1434000,7332621,0,5600,0
1771439152848002441,Benign_Normal,55.504,0.936,1406683,7239750,0,6666,0
1771439152947659620,Benign_Normal,55.017,0.936,1468477,7503956,0,5012,0
1771439153047985052,Benign_Normal,55.504,0.936,1445567,7377683,0,4238,0
1771439153149176678,Benign_Normal,56.478,0.936,1356382,6940059,0,5189,0
1771439153248585045,Benign_Normal,54.53,0.936,1437388,7331448,0,3516,0
1771439153348882292,Benign_Normal,55.991,0.936,1407214,7229149,0,8580,0
1771439153449145594,Benign_Normal,55.504,0.936,1420204,7271460,0,5685,0
1771439153549799726,Benign_Normal,56.478,0.936,1422453,7267944,0,4371,0
1771439153649715458,Benign_Normal,56.478,0.936,1291245,6585455,0,3421,0
1771439153749982168,Benign_Normal,55.991,0.936,1393259,7112335,0,3402,0
1771439153852170655,Benign_Normal,55.504,0.936,1399291,7144341,0,3558,0
1771439153952252311,Benign_Normal,54.53,0.936,1398671,7144562,0,3512,0
1771439154050832557,Benign_Normal,55.504,0.936,1431131,7301252,0,2835,0
1771439154154036941,Benign_Normal,57.452,0.936,1422004,7266458,0,3633,0
1771439154251407680,Benign_Normal,55.504,0.936,1405650,7179206,0,3013,0
1771439154351667612,Benign_Normal,55.504,0.936,1355498,6924730,0,3515,0
1771439154451930211,Benign_Normal,55.504,0.936,1440804,7346975,0,3496,0
1771439154552219458,Benign_Normal,56.965,0.936,1415862,7242485,0,4519,0
1771439154652490853,Benign_Normal,55.504,0.936,1433433,7308754,0,3153,0
1771439154752850507,Benign_Normal,56.478,0.936,1415489,7224426,0,3517,0
1771439154853173661,Benign_Normal,56.965,0.936,1431699,7308662,0,3057,0
1771439154953475037,Benign_Normal,55.504,0.936,1431019,7313341,0,3803,0
1771439155053697229,Benign_Normal,55.017,0.936,1390735,7091582,0,2988,0
1771439155154336417,Benign_Normal,56.965,0.936,1427900,7277233,0,2925,0
1771439155254430999,Benign_Normal,57.452,0.936,1432523,7305296,0,3036,0
